aph(3_)-Va_1_K00432	aminoglycoside
optrA_4_KT862777	oxazolidinone
blaSHV-37_1_AF467948	beta-lactam
blaOXA-198_1_HQ634775	beta-lactam
dfrB3_2_FM877478	trimethoprim
blaVIM-46_1_KP749829	beta-lactam
blaZ_22_JCHI01000035	beta-lactam
tet(L)_3_M11036	tetracycline
cfiA14_1_FM200789	beta-lactam
msr(A)_1_X52085	macrolide
qnrVC5_1_JN408080	quinolone
tet(O/32/O)_4_AIOQ01000025	tetracycline
tet(D)_2_X65876	tetracycline
blaTEM-55_1_DQ286729	beta-lactam
blaSHV-134_1_HM559945	beta-lactam
blaOXA-161_1_GQ202693	beta-lactam
blaCMY-57_1_HQ285243	beta-lactam
blaPER-5_1_FJ627180	beta-lactam
blaLAT-1_1_X78117	beta-lactam
blaKPC-25_1_KU216748	beta-lactam
cmx_1_U85507	phenicol
blaOXA-183_1_HQ111474	beta-lactam
blaTEM-1C_1_FJ560503	beta-lactam
aac(6_)-Ib_1_M21682	aminoglycoside
aac(6_)-29b_1_AF263519	aminoglycoside
blaOXA-104_1_EF581285	beta-lactam
blaCMY-121_1_KM507172	beta-lactam
dfrA30_1_AM997279	trimethoprim
erm(B)_11_M19270	macrolide
blaOXA-293_1_NG_050610	beta-lactam
blaKPC-14_1_JX524191	beta-lactam
tet(M)_2_X90939	tetracycline
blaTEM-213_1_LJEE02000034	beta-lactam
blaOXA-87_1_DQ348075	beta-lactam
blaSHV-193_1_KR347170	beta-lactam
blaSHV-106_1_AM922307	beta-lactam
dfrA1_16_FJ001872	trimethoprim
blaKPC-33_1_CP025144	beta-lactam
qnrB12_2_AM774474	quinolone
blaCTX-M-50_1_AY847146	beta-lactam
aac(6_)-aph(2__)_1_M13771	aminoglycoside
blaVEB-3_1_AY536519	beta-lactam
blaCMY-34_1_EF394370	beta-lactam
blaGES-9_1_AY920928	beta-lactam
mecA_2_NC_002951	beta-lactam
blaGES-7_1_HM453325	beta-lactam
blaNDM-13_1_LC012596	beta-lactam
blaDHA-1_1_Y16410	beta-lactam
blaCMY-140_1_KX354367	beta-lactam
blaOXA-373_1_HG931732	beta-lactam
blaSRT-1_1_AB008454	beta-lactam
ant(6)-Ia_3_KF864551	aminoglycoside
blaCMY-56_1_HQ322613	beta-lactam
blaOXA-129_1_FJWZ01000025	beta-lactam
blaOXA-435_1_KP144324	beta-lactam
blaOXA-278_1_KC771279	beta-lactam
tet(O/32/O)_2_AJ295238	tetracycline
sgm_1_M87057	aminoglycoside
aadA9_1_AJ420072	aminoglycoside
blaOXA-350_1_KF297579	beta-lactam
blaOXA-172_1_HM113558	beta-lactam
mcr-2.2_1_MF176239	colistin
erm(B)_15_U48430	macrolide
imiH_1_AJ548797	beta-lactam
blaCTX-M-39_1_AY954516	beta-lactam
blaCMY-41_1_AB429270	beta-lactam
blaTEM-194_1_JN935136	beta-lactam
erm(X)_2_X51472	macrolide
tet(55)_1_KR857689	tetracycline
blaTEM-195_1_JN935137	beta-lactam
blaCMY-93_1_KF992025	beta-lactam
blaGIM-1_1_JF414726	beta-lactam
blaIMI-1_1_U50278	beta-lactam
blaADC-25_1_EF016355	beta-lactam
blaOXA-556_1_KY126231	beta-lactam
blaOXA-165_1_HM488986	beta-lactam
blaCMY-22_1_DQ256079	beta-lactam
msr(A)_2_AB013298	macrolide
sul1_19_DQ125241	sulphonamide
blaOXA-551_1_KY682753	beta-lactam
blaPEDO-1_1_KP109677	beta-lactam
blaOXA-444_1_CP010800	beta-lactam
blaZ_7_AP004832	beta-lactam
blaOKP-B-13_1_AY825330	beta-lactam
blaSHV-1_1_AF148850	beta-lactam
blaCTX-M-164_1_KP727571	beta-lactam
blaZ_31_JIFU01000008	beta-lactam
blaCARB-28_1_BK008906	beta-lactam
blaIMP-49_1_KP681694	beta-lactam
blaCTX-M-159_1_AB976602	beta-lactam
sul1_27_GU562437	sulphonamide
blaB-5_1_AF189303	beta-lactam
blaOXA-79_1_EU019534	beta-lactam
blaMIR-5_1_FJ237367	beta-lactam
cfiA6_1_AB087231	beta-lactam
blaERP-1_1_AY077733	beta-lactam
aph(3__)-Ia_3_M37378	aminoglycoside
erm(B)_18_X66468	macrolide
blaOXA-25_1_AF201826	beta-lactam
blaCTX-M-194_1_KY563767	beta-lactam
blaOXA-210_1_JF795487	beta-lactam
dfrA28_2_FM877476	trimethoprim
blaOXA-509_1_KU692025	beta-lactam
aadA2_2_JQ364967	aminoglycoside
erm(T)_4_AJ488494	macrolide
blaLEN12_1_AJ635406	beta-lactam
blaTEM-197_1_HQ877606	beta-lactam
fosD_1_KC989517	fosfomycin
blaCMY-1_1_X92508	beta-lactam
fosA5_1_EU195449	fosfomycin
blaOXA-522_1_KX599408	beta-lactam
qnrB57_1_JX259318	quinolone
aadA14_1_AJ884726	aminoglycoside
blaPLA-4A_1_AY507664	beta-lactam
sul1_21_AJ971344	sulphonamide
blaGOB-13_1_AY647251	beta-lactam
blaTEM-220_1_KM998962	beta-lactam
mecC_4_HG515014	beta-lactam
blaIMP-43_1_AB777500	beta-lactam
qnrS8_1_KF730652	quinolone
mcr-3.9_1_MF598080	colistin
blaNDM-17_1_KX812714	beta-lactam
blaCMY-104_1_KF150216	beta-lactam;beta-lactam
nimI_1_FJ940889	nitroimidazole
lnu(F)_1_EU118119	macrolide
blaLEN13_1_AJ635403	beta-lactam
blaSHV-98_1_AM941844	beta-lactam
vanXmurFvanKWI_2_AP008230	glycopeptide
blaIMP-32_1_JQ002629	beta-lactam
tet(51)_1_KR857685	tetracycline
aadA8b_1_AY139603	aminoglycoside
dfrA1_10_AF203818	trimethoprim
blaZ_81_FGJZ01000020	beta-lactam
blaSHV-3_1_KX092356	beta-lactam
blaCTX-M-161_1_KP128034	beta-lactam
tet(O/W/32/O/W/O)_1_DQ525023	tetracycline
aph(3_)-IIa_1_X57709	aminoglycoside
qnrB66_1_KC580655	quinolone
sul1_15_EF667294	sulphonamide
mcr-1.10_1_MF176238	colistin
blaCMY-8b_1_DQ094251	beta-lactam
blaOXA-372_1_KJ746496	beta-lactam
optrA_2_KT862781	oxazolidinone
blaLEN19_1_AM850909	beta-lactam
blaCTX-M-89_1_FJ971899	beta-lactam
blaOXA-501_1_KU167110	beta-lactam
blaZ_30_JGUQ01000012	beta-lactam
tet(32)_1_EU722333	tetracycline
blaTEM-169_1_KP012538	beta-lactam
dfrA7_4_FN563072	trimethoprim
blaSHV-150_1_JX121117	beta-lactam
blaCARB-1_1_AF313471	beta-lactam
erm(C)_1_V01278	macrolide
blaCMY-138_1_KT997883	beta-lactam
blaOXA-119_1_DQ767903	beta-lactam
blaOXA-374_1_KF986255	beta-lactam
tet(H)_1_Y16103	tetracycline
blaOXA-338_1_KF048909	beta-lactam
qnrB39_1_ABWL02000005	quinolone
sul1_38_BX248359	sulphonamide
blaZ_66_CSGM01000014	beta-lactam
blaOXA-550_1_KY682752	beta-lactam
blaTEM-35_1_KP860986	beta-lactam
dfrA26_1_AM403715	trimethoprim
tet(W)_2_AY049983	tetracycline
tet(L)_8_AY081910	tetracycline
sul1_36_X15024	sulphonamide
blaOXA-446_1_KR061495	beta-lactam
blaCMY-72_1_JX440352	beta-lactam
blaSHV-164_1_HE981194	beta-lactam
tet(S/M)_1_HM367711	tetracycline
blaZ_1_CP000704	beta-lactam
blaOXA-490_1_KU721147	beta-lactam
blaSHV-154_1_JX121121	beta-lactam
VanHBX_2_U35369	glycopeptide
blaCARB-48_1_NG050604	beta-lactam
optrA_12_KX620936	oxazolidinone
blaOXA-422_1_KM433671	beta-lactam
blaAER-1_1_U14748	beta-lactam
blaZ_26_JBJP01000007	beta-lactam
blaLEN8_1_AJ635424	beta-lactam
blaIMP-58_1_KU647281	beta-lactam;beta-lactam
blaTEM-128_1_AY368237	beta-lactam
blaOXA-37_1_AY007784	beta-lactam
blaTEM-160_1_EF136377	beta-lactam
blaIND-15_1_AB563173	beta-lactam
dfrA22_4_AJ628423	trimethoprim
blaOXA-226_1_FJ617207	beta-lactam
mef(A)_4_HG423652	macrolide
blaTEM-225_1_KY432403	beta-lactam
blaTEM-136_1_AY826417	beta-lactam
blaSHV-141_1_JQ388884	beta-lactam
blaOXA-193_1_CP013032	beta-lactam
blaOCH-5_1_AJ295343	beta-lactam
blaOXA-101_1_AM412777	beta-lactam
blaZ_11_AJ400722	beta-lactam
blaOXA-545_1_KY674541	beta-lactam
dfrA19_1_EU855687	trimethoprim
blaCKO-1_1_AF477396	beta-lactam
dfrA27_1_FJ459817	trimethoprim
aac(3)-IId_1_EU022314	aminoglycoside
blaCTX-M-100_1_FR682582	beta-lactam
erm(O)_1_M74717	macrolide
blaTEM-162_1_EF468463	beta-lactam
mcr-9_1_NZ_NAAN01000063.1	colistin
fosB_3_ACHE01000077	fosfomycin
tet(L)_5_X08034	tetracycline
blaOXA-407_1_KJ584916	beta-lactam
blaMAL-1_1_AJ277209	beta-lactam
qnrA2_1_AY675584	quinolone
blaCMY-135_1_KP981366	beta-lactam
aac(3)-IIIb_2_LLLC01000048	aminoglycoside
VanC2XY_2_EU151755	glycopeptide
blaOXA-506_1_KU571454	beta-lactam
dfrA15_1_AF156486	trimethoprim
blaOXA-156_1_KP771984	beta-lactam
mph(C)_4_AM397632	macrolide
blaOXA-60b_1_AY664504	beta-lactam
blaCMY-130_1_KP207589	beta-lactam
blaCMY-23_1_DQ438952	beta-lactam
mecA2_2_AB546780	beta-lactam
blaOXA-113_1_EF653400	beta-lactam
qnrB15_1_EU302865	quinolone
blaTEM-215_1_KP050492	beta-lactam
aadK_1_M26879	aminoglycoside
blaZ_103_FQSJ01000009	beta-lactam
erm(47)_1_KU612222	macrolide
mecA_7_HE861945	beta-lactam
qnrVC1_1_EU436855	quinolone
blaTEM-121_1_AY307374	beta-lactam
blaLEN10_1_AJ635419	beta-lactam
blaOXA-328_1_KF203102	beta-lactam
blaDHA-16_1_KM087852	beta-lactam
tet(50)_1_KR857684	tetracycline
ARR-4_1_EF660562	rifampicin
blaOXA-298_1_APSA01000003	beta-lactam
blaTEM-145_1_DQ105528	beta-lactam
blaOXA-60_1_AF525303	beta-lactam
blaOXA-98_1_EU255288	beta-lactam
catB_1_M93113	phenicol
blaZ_98_LTEF01000041	beta-lactam
blaGES-3_1_AB113580	beta-lactam
aac(6_)-Iad_1_AB119105	aminoglycoside
qnrB14_1_EU273757	quinolone
cphA7_1_AY227053	beta-lactam
blaOXA-421_1_KM401566	beta-lactam
blaCARB-5_1_AF135373	beta-lactam
blaTEM-52C_2_EF141186	beta-lactam
blaOXA-72_1_AY739646	beta-lactam
dfrA29_1_AM237806	trimethoprim
blaOCH-6_1_AJ295344	beta-lactam
blaGOB-7_1_AF189297	beta-lactam
cfiA9_1_AB087234	beta-lactam
blaOXA-267_1_APQH01000006	beta-lactam
tet(O/W/32/O)_2_FM164392	tetracycline
blaCTX-M-191_1_KY271097	beta-lactam
cphA6_1_AY227052	beta-lactam
blaZ_109_AOAS01000022	beta-lactam
blaKPC-21_1_LN609376	beta-lactam
blaOXA-274_1_APOS01000038	beta-lactam
blaOXA-356_1_KF297585	beta-lactam
blaCTX-M-186_1_KX446939	beta-lactam
blaZ_110_AJCZ01000013	beta-lactam
qnrB23_1_FJ981622	quinolone
lmr(A)_1_X59926	macrolide
blaLEN4_1_AY130287	beta-lactam
blaTEM-176_1_GU550123	beta-lactam
blaZ_58_NZ_JUUA01000057	beta-lactam
blaOXA-114a_1_EU188842	beta-lactam
blaSPM-1_1_AY341249	beta-lactam
blaOCH-4_1_AJ295342	beta-lactam
blaOXA-532_1_KX609247	beta-lactam
blaTEM-135_1_GQ896333	beta-lactam
blaVEB-1_1_HM370393	beta-lactam
blaCMY-13_1_AY339625	beta-lactam
mcr-1.2_1_KX236309	colistin
blaTEM-207_1_KC818234	beta-lactam
fexB_1_JN201336	phenicol
blaOXA-196_1_HQ425494	beta-lactam
blaTEM-115_1_AF535127	beta-lactam
VanC2XY_4_EU151758	glycopeptide
blaB-6_1_AF189302	beta-lactam
qnrB29_1_HM439649	quinolone
blaCMY-66_1_JN714478	beta-lactam
cat_4_AY238971	phenicol
blaZ_135_AB811795	beta-lactam
blaPER-6_1_GQ396303	beta-lactam
blaTLA-1_1_AF148067	beta-lactam
blaA_1_DQ424965	beta-lactam
VanGXY_1_AY271782	glycopeptide
rmtD2_1_HQ401565	aminoglycoside
blaSHV-190_1_KP868753	beta-lactam
blaCTX-M-114_1_GQ351346	beta-lactam
blaOXA-176_1_HM113562	beta-lactam
blaOXA-385_1_KF986253	beta-lactam
blaSHV-191_1_KP868754	beta-lactam
blaFONA-5_1_AJ251243	beta-lactam
blaIMP-18_1_AY780674	beta-lactam
blaSHV-62_1_AJ866285	beta-lactam
aph(2__)-Ia_3_AJ536195	aminoglycoside
blaGOB-18_1_DQ004496	beta-lactam
erm(R)_1_M11276	macrolide
blaVEB-6_1_EU259884	beta-lactam
blaSHV-188_1_LN515534	beta-lactam
blaGES-19_1_JN596280	beta-lactam
dfrK_2_FN677369	trimethoprim
aph(2__)-Ih_1_KF652096	aminoglycoside
mecA1_5_AB547234	beta-lactam
mph(A)_1_D16251	macrolide
blaTEM-63_1_AF332513	beta-lactam
blaSHV-27_1_AF293345	beta-lactam
rmtF_1_JQ808129	aminoglycoside
dfrA5_3_KF030794	trimethoprim
blaOXA-347_1_ACWG01000053	beta-lactam
blaGES-21_1_JQ772478	beta-lactam
qnrB46_1_JQ349154	quinolone
blaOXA-200_1_HQ734811	beta-lactam
blaOXA-375_1_KF986256	beta-lactam
blaOXA-405_1_KM589641	beta-lactam
blaMUS-1_1_AF441286	beta-lactam
dfrG_1_AB205645	trimethoprim
VanC2XY_3_EU151757	glycopeptide
qnrB10_2_HM439644	quinolone
blaFRI-1_1_KT192551	beta-lactam;beta-lactam
blaSHV-204_1_MH243356	beta-lactam
blaCMY-12_1_Y16785	beta-lactam
blaCMY-51_1_JQ733571	beta-lactam
cepA_1_U05887	beta-lactam
blaTEM-101_1_AF495873	beta-lactam
blaTEM-98_1_AF397068	beta-lactam
aph(3_)-Ia_2_EU287476	aminoglycoside
blaGOB-2_1_AF189296	beta-lactam
sul1_24_EU117158	sulphonamide
blaGOB-6_1_AF189292	beta-lactam
cmlB1_1_AM296481	phenicol
blaKPC-24_1_KR052099	beta-lactam
blaCMY-133_1_KP862819	beta-lactam
VanC2_1_L29638	glycopeptide
blaCTX-M-71_1_FJ815436	beta-lactam
blaOXA-266_1_APPO01000008	beta-lactam
nimE_1_AJ244018	nitroimidazole
aac(2_)-Id_1_U72743	aminoglycoside
blaCTX-M-105_1_HQ833651	beta-lactam
blaZ_41_AENR01000015	beta-lactam
blaTEM-205_1_KC900516	beta-lactam
blaOXA-362_1_KF460532	beta-lactam
fosB2_1_AE016879	fosfomycin
vga(B)_1_U82085	macrolide
mecC_1_FR821779	beta-lactam
blaTEM-2_2_AJ251946	beta-lactam
blaSHV-159_1_JX121126	beta-lactam
blaOKP-B-20_1_AM850922	beta-lactam
tet(B)_2_AF326777	tetracycline
erm(D)_1_M29832	macrolide
blaOXA-151_1_CP009553	beta-lactam
blaOXA-409_1_KJ584918	beta-lactam
aadA24_1_DQ677333	aminoglycoside
blaOXA-71_1_AY750913	beta-lactam
blaOXY-2-4_4_Y17714	beta-lactam
blaOXA-61_1_AY587956	beta-lactam
blaTUS-1_1_AF441287	beta-lactam
blaIND-2b_3_EF672681	beta-lactam
blaOXA-307_1_NG_050611	beta-lactam
dfrA3_1_J03306	trimethoprim
blaCTX-M-2_1_AB176535	beta-lactam
blaCMY-105_1_KJ207205	beta-lactam
blaACT-16_1_AB737978	beta-lactam
ere(A)_2_AF099140	macrolide
blaOXA-499_1_KT964029	beta-lactam
blaOKP-B-16_1_AM850918	beta-lactam
optrA_5_KT862783	oxazolidinone
blaCMY-7_1_DQ173300	beta-lactam
blaZ_59_NZ_JVBT01000063	beta-lactam
blaCTX-M-98_1_HM755448	beta-lactam
optrA_15_KX620942	oxazolidinone
blaACC-1d_1_ADCU02000001	beta-lactam
blaVIM-41_1_KP771862	beta-lactam
blaOXA-160_1_GU199038	beta-lactam
qnrB33_1_JN173055	quinolone
sul2_1_AF542061	sulphonamide
vat(E)_3_AF153312	macrolide
ARR-6_3_JF922883	rifampicin
blaZ_85_NZ_FHDT01000016	beta-lactam
sul2_20_AJ830710	sulphonamide
otr(A)_1_X53401	tetracycline
qnrB78_1_KM985471	quinolone
lsa(C)_1_HM990671	macrolide
blaZ_34_JJAO01000008	beta-lactam
blaSHV-196_1_KX714286	beta-lactam
blaIMP-25_1_EU541448	beta-lactam
optrA_11_KX620934	oxazolidinone
blaOXA-114d_1_HM104633	beta-lactam
dfrA22_3_FM957884	trimethoprim
blaOXA-49_1_AY288523	beta-lactam
blaOXA-178_1_HM113564	beta-lactam
blaKPC-19_1_KJ775801	beta-lactam
tet(L)_2_M29725	tetracycline
blaOXA-380_1_KF986261	beta-lactam
blaOXA-398_1_KM087842	beta-lactam
blaOKP-B-18_1_AM850920	beta-lactam
blaCMY-38_1_AM931008	beta-lactam
blaFOX-6_1_AY034848	beta-lactam
blaCTX-M-169_1_KR779864	beta-lactam
blaIMP-1_1_EF027105	beta-lactam
erm(T)_3_AF310974	macrolide
blaTEM-209_1_KF240808	beta-lactam
tet(K)_1_U38656	tetracycline
blaLEN7_1_AJ635425	beta-lactam
blaOXA-13_1_U59183	beta-lactam
mef(A)_1_AJ971089	macrolide
blaCTX-M-126_1_AB703103	beta-lactam
blaSHV-149_1_JX121116	beta-lactam
mph(C)_1_AB013298	macrolide
qnrS2_1_DQ485530	quinolone
blaCTX-M-111_1_JF274243	beta-lactam
blaZ_111_AJCN01000010	beta-lactam
blaOXA-302_1_APRT01000004	beta-lactam
blaSHV-59_1_AY790341	beta-lactam
tet(31)_1_GQ283908	tetracycline
blaZ_20_JBVX01000014	beta-lactam
erm(C)_16_AF019140	macrolide
blaOXA-470_1_KR182163	beta-lactam
aph(2__)-Ia_2_AP009486	aminoglycoside
blaVIM-36_1_JX982635	beta-lactam
aac(3)-VIa_1_M88012	aminoglycoside
blaTEM-19_1_JX042489	beta-lactam
blaTEM-146_1_DQ105529	beta-lactam
blaSHV-74_1_AM176549	beta-lactam
aph(3_)-IIb_2_CP006832	aminoglycoside
blaCTX-M-16_1_AY029068	beta-lactam
tet(C)_3_AF055345	tetracycline
blaOXA-239_1_JQ837239	beta-lactam
blaSHV-1b-b_1_DQ166783	beta-lactam
blaOXA-211_1_JN861779	beta-lactam
blaTEM-105_1_AF516720	beta-lactam
tet(W/32/O)_1_AM710601	tetracycline
VanHDX_5_AY489045	glycopeptide
aph(3_)-IV_1_X03364	aminoglycoside
blaCTX-M-47_1_AY847143	beta-lactam
blaNDM-12_1_AB926431	beta-lactam
aac(6_)-Iz_1_AF140221	aminoglycoside
tet(M)_11_JN846696	tetracycline
vat(E)_9_AY043210	macrolide
blaCTX-M-1_1_DQ915955	beta-lactam
blaTEM-10_1_AF093512	beta-lactam
blaCMY-107_1_GQ162215	beta-lactam
sul1_35_AB281182	sulphonamide
grmB_1_M55521	aminoglycoside
sul2_7_HM486907	sulphonamide
blaTEM-29_1_DQ269440	beta-lactam
vanXmurFvanKWI_1_NZAGAF01000127	glycopeptide
blaZ_86_AIZE01000023	beta-lactam
blaFOX-8_1_HM565917	beta-lactam
blaOXA-473_1_KR182166	beta-lactam
aadA7_2_AB114632	aminoglycoside
aac(6_)-Ia_1_M18967	aminoglycoside
blaKHM-1_1_AB364006	beta-lactam
blaOXA-47_1_AY237830	beta-lactam
blaRAHN-1_1_GU645205	beta-lactam
qnrVC4_1_GQ891757	quinolone
fosB4_1_KR870311	fosfomycin
blaOXA-323_1_KF203097	beta-lactam
blaOXA-523_1_KX599401	beta-lactam
tet(W/32/O)_3_AM710603	tetracycline
blaOXA-449_1_KR061498	beta-lactam
cfiA10_1_AB087227	beta-lactam
tet(O/W/O)-1_1_AY196921	tetracycline
aac(6_)-If_1_X55353	aminoglycoside
cfiA8_1_AB087233	beta-lactam
erm(44)v_1_LN623525	macrolide
blaOXY-5-2_2_AJ871871	beta-lactam
blaCARB-47_1_NG050564	beta-lactam
blaCTX-M-204_1_MF281085	beta-lactam
blaLEN17_1_EF205593	beta-lactam
cepA_1_L13472	beta-lactam
cfxA3_1_AF472622	beta-lactam
qnrB76_1_KM985469	quinolone
blaTEM-151_1_DQ834729	beta-lactam
qnrA3_1_DQ058661	quinolone
aadA2_1_NC_010870	aminoglycoside
blaPEDO-3_1_KP109679	beta-lactam
blaA_2_AY954728	beta-lactam
dfrD_1_Z50141	trimethoprim
qnrB36_1_JN173058	quinolone
blaVIM-57_1_MH450217	beta-lactam
blaOKP-A-2_1_AM051139	beta-lactam
erm(B)_1_JN899585	macrolide
blaOXA-378_1_KF986259	beta-lactam
blaZ_64_CSJB01000017	beta-lactam
blaIMP-37_1_JX131372	beta-lactam
otr(C)_1_AY509111	tetracycline
blaSHV-120_1_JF812965	beta-lactam
aac(6_)-31_1_AM283489	aminoglycoside
blaGES-13_1_GU169702	beta-lactam
aac(3)-IIa_5_FJ012882	aminoglycoside
blaCTX-M-130_1_JX017365	beta-lactam
blaSHV-38_1_AY079099	beta-lactam
blaSHV-153_1_JX121120	beta-lactam
blaZ_108_FQPO01000005	beta-lactam
blaTEM-132_1_AY491682	beta-lactam
blaOXA-305_1_APPF01000021	beta-lactam
aph(3_)-Id_1_Z48231	aminoglycoside
blaSHV-29_1_AF301532	beta-lactam
blaIMP-13_1_AJ550807	beta-lactam
tet(O/32/O)_3_NZ_AUJS01000017	tetracycline
tet(A)_1_AJ313332	tetracycline
erm(30)_1_AF079138	macrolide
blaCTX-M-49_1_AY847145	beta-lactam
blaFONA-2_1_AJ251240	beta-lactam
vgb(A)_1_M20129	macrolide
aph(3_)-VI_2_APPJ01000012	aminoglycoside
blaTEM-33_1_GU371926	beta-lactam
blaOXA-411_1_KJ584920	beta-lactam
blaOXA-519_1_KX349732	beta-lactam
cmlA1_1_M64556	phenicol
blaSHV-67_1_DQ174307	beta-lactam
kgmB_1_S60108	aminoglycoside
blaZ_119_NZ_CANQ01000029	beta-lactam
blaCARB-31_1_NG_048735	beta-lactam
blaOXA-448_1_KR061497	beta-lactam
blaOXA-253_1_KC479324	beta-lactam
blaGOB-3_1_AF189291	beta-lactam
blaOXA-292_1_APRO01000007	beta-lactam
blaOXA-283_1_AYHO01000005	beta-lactam
aadA1_4_JQ480156	aminoglycoside
optrA_20_ALMZ01000078	oxazolidinone
vga(A)LC_2_DQ823382	macrolide
blaMIR-1_1_M37839	beta-lactam
aadA1_2_FJ591054	aminoglycoside
blaTEM-113_1_AY589494	beta-lactam
erm(A)_1_X03216	macrolide
blaOXA-229_1_JQ422052	beta-lactam
blaTEM-22_1_Y17583	beta-lactam
blaTER-2_1_FJ263090	beta-lactam
blaCTX-M-129_1_JX017364	beta-lactam
blaCTX-M-203_1_MF196230	beta-lactam
blaOXA-294_1_APPC01000015	beta-lactam
blaCMY-65_1_JF780936	beta-lactam
ere(A)_5_FN396877	macrolide
VanC1XY_2_DQ022190	glycopeptide
blaCMY-15_1_AJ555823	beta-lactam
blaVIM-34_1_JX013656	beta-lactam
blaOXA-167_1_HM488988	beta-lactam
blaIMP-12_1_AJ420864	beta-lactam
blaIMP-45_1_EU352796	beta-lactam
mcr-1.11_1_KY853650	colistin
qnrB49_1_JQ582718	quinolone
dfrA20_1_AJ605332	trimethoprim
blaB-11_1_AY348326	beta-lactam
blaPEDO-2_1_KP109678	beta-lactam
aph(3_)-IIIa_1_AF330699	aminoglycoside
qnrB65_1_KC580654	quinolone
blaTEM-111_1_AF468003	beta-lactam
blaCMY-90_1_HE819404	beta-lactam
blaOXA-92_1_DQ335566	beta-lactam
blaCMY-102_1_KF526115	beta-lactam
blaCMY-24_1_EF415650	beta-lactam
aac(2_)-Ia_1_L06156	aminoglycoside
aadA12_1_AY665771	aminoglycoside
blaFRI-2_1_KX620467	beta-lactam
blaIND-14_1_HM367709	beta-lactam
tet(Y)_2_AB089606	tetracycline
blaOXA-255_1_KC479325	beta-lactam
blaIMP-66_1_LC190726	beta-lactam
blaDHA-10_1_KP050490	beta-lactam
blaZ_128_GQ900471	beta-lactam
blaZ_17_JDDF01000008	beta-lactam
blaZ_75_LNTF01000008	beta-lactam
blaOXA-466_1_KR061501	beta-lactam
grmA_1_M55520	aminoglycoside
blaZ_88_FKTX01000011	beta-lactam
blaCTX-M-180_1_KX056899	beta-lactam
blaVIM-44_1_KP681696	beta-lactam
blaOXY-6-3_3_AJ871876	beta-lactam
blaOXA-436_1_KT959105	beta-lactam
blaCMY-47_1_HM046998	beta-lactam
blaOXA-114e_1_HM104634	beta-lactam
blaOXA-76_1_AY949203	beta-lactam
VanHAX_2_M97297	glycopeptide
oqxB_1_EU370913	quinolone
blaCTX-M-28_6_AJ549244	beta-lactam
blaOKP-A-14_1_FJ534512	beta-lactam
blaSHV-168_1_JX870080	beta-lactam
blaSHV-41_1_AF535129	beta-lactam
blaTEM-234_1_MH243353	beta-lactam
blaOXA-339_1_KF048911	beta-lactam
sul1_5_EU780013	sulphonamide
blaBEL-1_1_DQ089809	beta-lactam
blaMOX-4_1_FJ262599	beta-lactam
tet(H)_3_Y15510	tetracycline
fosX_1_AP010904	fosfomycin
blaCTX-M-218_1_MH243358	beta-lactam
blaTEM-21_1_Y17582	beta-lactam
sul1_26_AY524415	sulphonamide
aadD_2_M19465	aminoglycoside
blaL1_3_EF126059	beta-lactam
qnrB43_1_JQ349151	quinolone
blaOXA-560_1_KY126238	beta-lactam
blaOKP-A-3_1_AM051140	beta-lactam
blaIMP-51_1_LC031883	beta-lactam
blaZ_23_JBND01000015	beta-lactam
aac(2_)-Ic_1_U72714	aminoglycoside
blaSHV-97_1_EF373973	beta-lactam
blaOXA-108_1_EF650034	beta-lactam
blaCMY-142_1_KX881969	beta-lactam
blaOXA-85_1_JANA01000064	beta-lactam
blaIND-6_1_AM087455	beta-lactam
blaSHV-45_1_AF547625	beta-lactam
mcr-1.3_1_KU934208	colistin
blaZ_91_FKQH01000022	beta-lactam
blaDHA-6_1_HQ322612	beta-lactam
blaSHV-11_1_X98101	beta-lactam
catB10_1_AJ878850	phenicol
dfrA12_8_AM040708	trimethoprim
blaB-3_2_AF189299	beta-lactam
tet(40)_2_AM419751	tetracycline
blaSHV-66_1_DQ174306	beta-lactam
blaZ_69_NZ_CUHB01000033	beta-lactam
blaZ_101_LTLP01000099	beta-lactam
ant(4_)-Ib_1_AJ506108	aminoglycoside
grmO_1_AY524043	aminoglycoside
fosB5_1_KT032253	fosfomycin
blaIMP-63_1_KX821663	beta-lactam
lsa(A)_1_AY225127	macrolide
aac(6_)-IIc_1_NC_012555	aminoglycoside
blaOXA-57_1_AJ631966	beta-lactam
aph(3_)-Vb_2_AJ744850	aminoglycoside
mdt(A)_1_X92946	macrolide
blaZ_52_NZ_JVWM01000127	beta-lactam
blaCMY-156_1_MF770636	beta-lactam
blaOXA-494_1_AY597430	beta-lactam
blaPLA2a_1_AY307385	beta-lactam
blaCTX-M-22_1_AY080894	beta-lactam
blaGES-11_1_FJ854362	beta-lactam
blaTEM-108_1_AF506748	beta-lactam
blaCTX-M-55_1_DQ810789	beta-lactam
blaSHV-35_1_AY070258	beta-lactam
blaOXA-121_1_EU255290	beta-lactam
blaOXA-528_1_KX599407	beta-lactam
mcr-3.24_1_NG060580	colistin
blaOXY-2-10_10_FJ785626	beta-lactam
blaOKP-B-4_1_AM051153	beta-lactam
blaTEM-123_1_AY327539	beta-lactam
ere(A)_6_DQ157752	macrolide
erm(V)_1_U59450	macrolide
dfrA16_4_EU158182	trimethoprim
tet(O/W/O)-2_1_AY196920	tetracycline
blaIMP-5_1_AF290912	beta-lactam
